country_code,country_name,indicator_id,indicator_name,year,value
TUN,Tunisia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,49.5999948415756
TUN,Tunisia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,46.4999943435776
ZAF,South Africa,IT.NET.USER.ZS,Individuals using the Internet (% of population),2024,78.35759735
ZAF,South Africa,IT.NET.USER.ZS,Individuals using the Internet (% of population),2023,78.33670044
ZAF,South Africa,IT.NET.USER.ZS,Individuals using the Internet (% of population),2022,78.29319763
ZAF,South Africa,IT.NET.USER.ZS,Individuals using the Internet (% of population),2021,74.96859741
ZAF,South Africa,IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,72.1128006
ZAF,South Africa,IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,69.69689941
ZAF,South Africa,IT.NET.USER.ZS,Individuals using the Internet (% of population),2018,62.40000153
ZAF,South Africa,IT.NET.USER.ZS,Individuals using the Internet (% of population),2017,56.16740036
ZAF,South Africa,IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,54
ZAF,South Africa,IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,51.91910172
COM,Comoros,IT.NET.USER.ZS,Individuals using the Internet (% of population),2024,32.51750183
COM,Comoros,IT.NET.USER.ZS,Individuals using the Internet (% of population),2023,31.92749977
COM,Comoros,IT.NET.USER.ZS,Individuals using the Internet (% of population),2022,31.37409973
COM,Comoros,IT.NET.USER.ZS,Individuals using the Internet (% of population),2021,30.68120003
COM,Comoros,IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,22.42040062
COM,Comoros,IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,16.38380051
COM,Comoros,IT.NET.USER.ZS,Individuals using the Internet (% of population),2017,8.478199959
COM,Comoros,IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,7.938300133
COM,Comoros,IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,7.459199905
CPV,Cabo Verde,IT.NET.USER.ZS,Individuals using the Internet (% of population),2024,74.73519897
CPV,Cabo Verde,IT.NET.USER.ZS,Individuals using the Internet (% of population),2023,74.59919739
CPV,Cabo Verde,IT.NET.USER.ZS,Individuals using the Internet (% of population),2022,73.32740021
CPV,Cabo Verde,IT.NET.USER.ZS,Individuals using the Internet (% of population),2021,70.28250122
CPV,Cabo Verde,IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,69.37339783
CPV,Cabo Verde,IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,61.9433977593088
CPV,Cabo Verde,IT.NET.USER.ZS,Individuals using the Internet (% of population),2018,59.5
CPV,Cabo Verde,IT.NET.USER.ZS,Individuals using the Internet (% of population),2017,57.1621463484891
CPV,Cabo Verde,IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,50.3228178676892
CPV,Cabo Verde,IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,42.6830141582781
DJI,Djibouti,IT.NET.USER.ZS,Individuals using the Internet (% of population),2024,65.29889679
DJI,Djibouti,IT.NET.USER.ZS,Individuals using the Internet (% of population),2023,64.75869751
DJI,Djibouti,IT.NET.USER.ZS,Individuals using the Internet (% of population),2022,63.77600098
DJI,Djibouti,IT.NET.USER.ZS,Individuals using the Internet (% of population),2021,61.41120148
DJI,Djibouti,IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,59.92570114
DJI,Djibouti,IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,58.4762001
DJI,Djibouti,IT.NET.USER.ZS,Individuals using the Internet (% of population),2018,57.06169891
DJI,Djibouti,IT.NET.USER.ZS,Individuals using the Internet (% of population),2017,55.6814092453962
DJI,Djibouti,IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,30.79999924
DJI,Djibouti,IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,22.89999962
ERI,Eritrea,IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,14.34939957
ERI,Eritrea,IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,11.22379971
ERI,Eritrea,IT.NET.USER.ZS,Individuals using the Internet (% of population),2018,5.293000221
ERI,Eritrea,IT.NET.USER.ZS,Individuals using the Internet (% of population),2017,2.496099949
ERI,Eritrea,IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,1.177099943
ERI,Eritrea,IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,1.083699942
GMB,"Gambia, The",IT.NET.USER.ZS,Individuals using the Internet (% of population),2024,49.49430084
GMB,"Gambia, The",IT.NET.USER.ZS,Individuals using the Internet (% of population),2023,48.72829819
GMB,"Gambia, The",IT.NET.USER.ZS,Individuals using the Internet (% of population),2022,48.22539902
GMB,"Gambia, The",IT.NET.USER.ZS,Individuals using the Internet (% of population),2021,41.67309952
GMB,"Gambia, The",IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,36.01100159
GMB,"Gambia, The",IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,31.11829948
GMB,"Gambia, The",IT.NET.USER.ZS,Individuals using the Internet (% of population),2018,28.30900002
GMB,"Gambia, The",IT.NET.USER.ZS,Individuals using the Internet (% of population),2017,22.5156002
GMB,"Gambia, The",IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,19.90640068
GMB,"Gambia, The",IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,17.59950066
LBR,Liberia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2024,32.23360062
LBR,Liberia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2023,31.22410011
LBR,Liberia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2022,30.38010025
LBR,Liberia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2021,26.38229942
LBR,Liberia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,22.91069984
LBR,Liberia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,19.89579964
LBR,Liberia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2018,17.27770042
LBR,Liberia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2017,16.29999924
LBR,Liberia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,15.69999981
LBR,Liberia,IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,10
MUS,Mauritius,IT.NET.USER.ZS,Individuals using the Internet (% of population),2024,73.30793533
MUS,Mauritius,IT.NET.USER.ZS,Individuals using the Internet (% of population),2023,79.5
MUS,Mauritius,IT.NET.USER.ZS,Individuals using the Internet (% of population),2022,75.5
MUS,Mauritius,IT.NET.USER.ZS,Individuals using the Internet (% of population),2021,71.59999847
MUS,Mauritius,IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,67.73290684
MUS,Mauritius,IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,61.7299551453346
MUS,Mauritius,IT.NET.USER.ZS,Individuals using the Internet (% of population),2018,58.596169704299
MUS,Mauritius,IT.NET.USER.ZS,Individuals using the Internet (% of population),2017,55.4032403002657
MUS,Mauritius,IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,52.19129944
MUS,Mauritius,IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,50.1393184766711
SLE,Sierra Leone,IT.NET.USER.ZS,Individuals using the Internet (% of population),2024,25.10499954
SLE,Sierra Leone,IT.NET.USER.ZS,Individuals using the Internet (% of population),2023,23.71360016
SLE,Sierra Leone,IT.NET.USER.ZS,Individuals using the Internet (% of population),2022,21.50880051
SLE,Sierra Leone,IT.NET.USER.ZS,Individuals using the Internet (% of population),2021,18.65390015
SLE,Sierra Leone,IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,17.12080002
SLE,Sierra Leone,IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,15.71370029
SLE,Sierra Leone,IT.NET.USER.ZS,Individuals using the Internet (% of population),2018,14.42230034
SLE,Sierra Leone,IT.NET.USER.ZS,Individuals using the Internet (% of population),2017,9.297100067
SLE,Sierra Leone,IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,7.680099964
SLE,Sierra Leone,IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,6.344399929
SOM,"Somalia, Fed. Rep.",IT.NET.USER.ZS,Individuals using the Internet (% of population),2024,27.94020081
SOM,"Somalia, Fed. Rep.",IT.NET.USER.ZS,Individuals using the Internet (% of population),2023,26.12010002
SOM,"Somalia, Fed. Rep.",IT.NET.USER.ZS,Individuals using the Internet (% of population),2022,27.6
SOM,"Somalia, Fed. Rep.",IT.NET.USER.ZS,Individuals using the Internet (% of population),2021,23.87479973
SOM,"Somalia, Fed. Rep.",IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,15.02369976
SOM,"Somalia, Fed. Rep.",IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,2.731400013
SOM,"Somalia, Fed. Rep.",IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,1.879999995
SOM,"Somalia, Fed. Rep.",IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,1.75999999
STP,Sao Tome and Principe,IT.NET.USER.ZS,Individuals using the Internet (% of population),2024,59.11759949
STP,Sao Tome and Principe,IT.NET.USER.ZS,Individuals using the Internet (% of population),2023,58.70130157
STP,Sao Tome and Principe,IT.NET.USER.ZS,Individuals using the Internet (% of population),2022,58.56779861
STP,Sao Tome and Principe,IT.NET.USER.ZS,Individuals using the Internet (% of population),2021,54.94950104
STP,Sao Tome and Principe,IT.NET.USER.ZS,Individuals using the Internet (% of population),2020,51.55469894
STP,Sao Tome and Principe,IT.NET.USER.ZS,Individuals using the Internet (% of population),2019,44.25790024
STP,Sao Tome and Principe,IT.NET.USER.ZS,Individuals using the Internet (% of population),2018,37.99380112
STP,Sao Tome and Principe,IT.NET.USER.ZS,Individuals using the Internet (% of population),2017,32.61640167
STP,Sao Tome and Principe,IT.NET.USER.ZS,Individuals using the Internet (% of population),2016,28
STP,Sao Tome and Principe,IT.NET.USER.ZS,Individuals using the Internet (% of population),2015,25.81999969
